timestamp,epoch_timestamp,hour,day_of_week,is_weekend,scenario_tag,ambient_temperature_c,solar_irradiance_w_m2,cloud_cover,wind_speed_m_s,solar_generation_kw,wind_generation_kw,total_renewable_kw,machine_a_power_kw,machine_a_status,machine_b_power_kw,machine_b_status,machine_c_baseline_power_kw,machine_c_baseline_status,base_facility_load_kw,baseline_total_load_kw,critical_load_kw,flexible_load_kw,machine_c_flex_potential_kw,machine_c_earliest_start,machine_c_latest_end,machine_c_required_duration_hours,machine_c_deadline,grid_status,tariff_rate,is_peak_tariff,grid_export_limit_kw,baseline_battery_power_kw,baseline_battery_charge_kw,baseline_battery_discharge_kw,baseline_battery_soc,baseline_grid_import_kw,baseline_grid_export_kw,baseline_curtailment_kw,baseline_step_cost,baseline_cumulative_cost,energy_balance_verified
2026-06-02 01:15:00,1780343100,1.25,1,0,GRID_FALLBACK,16.86,0.0,0.09,4.67,0.0,0.32,0.32,24.42,RUNNING,0.0,OFF,0.0,OFF,10.07,34.49,34.49,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.17,0.0,0.0,12.8138,1157.25,1
2026-06-02 01:20:00,1780343400,1.333,1,0,GRID_FALLBACK,16.82,0.0,0.02,4.66,0.0,0.32,0.32,25.05,RUNNING,0.0,OFF,0.0,OFF,10.08,35.13,35.13,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.81,0.0,0.0,13.0538,1170.31,1
2026-06-02 01:25:00,1780343700,1.417,1,0,GRID_FALLBACK,16.32,0.0,0.04,4.78,0.0,0.39,0.39,24.36,RUNNING,0.0,OFF,0.0,OFF,10.16,34.52,34.52,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.13,0.0,0.0,12.7988,1183.11,1
2026-06-02 01:30:00,1780344000,1.5,1,0,GRID_FALLBACK,16.21,0.0,0.06,5.16,0.0,0.7,0.7,24.85,RUNNING,0.0,OFF,0.0,OFF,10.26,35.11,35.11,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.41,0.0,0.0,12.9037,1196.01,1
2026-06-02 01:35:00,1780344300,1.583,1,0,GRID_FALLBACK,16.85,0.0,0.05,4.04,0.0,0.08,0.08,25.74,RUNNING,0.0,OFF,0.0,OFF,9.89,35.63,35.63,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,35.55,0.0,0.0,13.3313,1209.34,1
2026-06-02 01:40:00,1780344600,1.667,1,0,GRID_FALLBACK,16.6,0.0,0.09,3.91,0.0,0.05,0.05,25.12,RUNNING,0.0,OFF,0.0,OFF,10.02,35.14,35.14,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,35.09,0.0,0.0,13.1588,1222.5,1
2026-06-02 01:45:00,1780344900,1.75,1,0,GRID_FALLBACK,16.6,0.0,0.09,5.27,0.0,0.8,0.8,24.48,RUNNING,0.0,OFF,0.0,OFF,10.23,34.71,34.71,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.91,0.0,0.0,12.7163,1235.22,1
2026-06-02 01:50:00,1780345200,1.833,1,0,GRID_FALLBACK,16.11,0.0,0.09,5.45,0.0,1.01,1.01,24.84,RUNNING,0.0,OFF,0.0,OFF,10.0,34.83,34.83,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.82,0.0,0.0,12.6825,1247.9,1
2026-06-02 01:55:00,1780345500,1.917,1,0,GRID_FALLBACK,16.67,0.0,0.1,5.38,0.0,0.93,0.93,25.6,RUNNING,0.0,OFF,0.0,OFF,9.71,35.31,35.31,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.38,0.0,0.0,12.8925,1260.79,1
2026-06-02 02:00:00,1780345800,2.0,1,0,GRID_FALLBACK,16.33,0.0,0.01,5.52,0.0,1.1,1.1,24.66,RUNNING,0.0,OFF,0.0,OFF,10.29,34.95,34.95,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.85,0.0,0.0,12.6938,1273.49,1
2026-06-02 02:05:00,1780346100,2.083,1,0,GRID_FALLBACK,16.26,0.0,0.05,5.5,0.0,1.07,1.07,25.56,RUNNING,0.0,OFF,0.0,OFF,9.98,35.54,35.54,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.47,0.0,0.0,12.9262,1286.41,1
2026-06-02 02:10:00,1780346400,2.167,1,0,GRID_FALLBACK,15.94,0.0,0.01,4.31,0.0,0.15,0.15,24.93,RUNNING,0.0,OFF,0.0,OFF,9.85,34.79,34.79,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.64,0.0,0.0,12.99,1299.4,1
2026-06-02 02:15:00,1780346700,2.25,1,0,GRID_FALLBACK,15.9,0.0,0.07,5.36,0.0,0.9,0.9,25.11,RUNNING,0.0,OFF,0.0,OFF,10.15,35.26,35.26,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.36,0.0,0.0,12.885,1312.29,1
2026-06-02 02:20:00,1780347000,2.333,1,0,GRID_FALLBACK,15.86,0.0,0.09,5.58,0.0,1.18,1.18,25.52,RUNNING,0.0,OFF,0.0,OFF,10.01,35.53,35.53,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.35,0.0,0.0,12.8813,1325.17,1
2026-06-02 02:25:00,1780347300,2.417,1,0,GRID_FALLBACK,15.76,0.0,0.07,4.49,0.0,0.23,0.23,24.42,RUNNING,0.0,OFF,0.0,OFF,9.89,34.32,34.32,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.09,0.0,0.0,12.7838,1337.95,1
2026-06-02 02:30:00,1780347600,2.5,1,0,GRID_FALLBACK,15.87,0.0,0.03,4.62,0.0,0.29,0.29,25.41,RUNNING,0.0,OFF,0.0,OFF,10.27,35.68,35.68,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,35.39,0.0,0.0,13.2712,1351.22,1
2026-06-02 02:35:00,1780347900,2.583,1,0,GRID_FALLBACK,15.89,0.0,0.07,4.31,0.0,0.15,0.15,25.25,RUNNING,0.0,OFF,0.0,OFF,10.12,35.36,35.36,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,35.21,0.0,0.0,13.2037,1364.43,1
2026-06-02 02:40:00,1780348200,2.667,1,0,GRID_FALLBACK,15.68,0.0,0.01,4.84,0.0,0.42,0.42,24.85,RUNNING,0.0,OFF,0.0,OFF,10.0,34.85,34.85,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.43,0.0,0.0,12.9112,1377.34,1
2026-06-02 02:45:00,1780348500,2.75,1,0,GRID_FALLBACK,16.33,0.0,0.07,4.89,0.0,0.47,0.47,24.39,RUNNING,0.0,OFF,0.0,OFF,10.25,34.64,34.64,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.17,0.0,0.0,12.8138,1390.15,1
2026-06-02 02:50:00,1780348800,2.833,1,0,GRID_FALLBACK,15.84,0.0,0.06,4.8,0.0,0.4,0.4,24.41,RUNNING,0.0,OFF,0.0,OFF,9.79,34.21,34.21,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.81,0.0,0.0,12.6788,1402.83,1
2026-06-02 02:55:00,1780349100,2.917,1,0,GRID_FALLBACK,16.2,0.0,0.06,5.17,0.0,0.7,0.7,25.08,RUNNING,0.0,OFF,0.0,OFF,9.98,35.06,35.06,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.36,0.0,0.0,12.885,1415.72,1
2026-06-02 03:00:00,1780349400,3.0,1,0,GRID_FALLBACK,16.03,0.0,0.07,4.9,0.0,0.47,0.47,24.6,RUNNING,0.0,OFF,0.0,OFF,10.15,34.75,34.75,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.28,0.0,0.0,12.855,1428.57,1
2026-06-02 03:05:00,1780349700,3.083,1,0,GRID_FALLBACK,16.3,0.0,0.01,5.32,0.0,0.86,0.86,25.33,RUNNING,0.0,OFF,0.0,OFF,9.75,35.07,35.07,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.21,0.0,0.0,12.8287,1441.4,1
2026-06-02 03:10:00,1780350000,3.167,1,0,GRID_FALLBACK,16.06,0.0,0.01,5.54,0.0,1.12,1.12,25.01,RUNNING,0.0,OFF,0.0,OFF,10.04,35.05,35.05,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.93,0.0,0.0,12.7237,1454.12,1
2026-06-02 03:15:00,1780350300,3.25,1,0,GRID_FALLBACK,15.74,0.0,0.03,5.54,0.0,1.13,1.13,24.39,RUNNING,0.0,OFF,0.0,OFF,9.82,34.21,34.21,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.08,0.0,0.0,12.405,1466.53,1
2026-06-02 03:20:00,1780350600,3.333,1,0,GRID_FALLBACK,16.1,0.0,0.01,5.58,0.0,1.18,1.18,25.49,RUNNING,0.0,OFF,0.0,OFF,9.97,35.47,35.47,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.29,0.0,0.0,12.8588,1479.39,1
2026-06-02 03:25:00,1780350900,3.417,1,0,GRID_FALLBACK,16.06,0.0,0.05,4.91,0.0,0.48,0.48,24.94,RUNNING,0.0,OFF,0.0,OFF,10.18,35.12,35.12,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.64,0.0,0.0,12.99,1492.38,1
2026-06-02 03:30:00,1780351200,3.5,1,0,GRID_FALLBACK,16.25,0.0,0.04,6.18,0.0,2.21,2.21,25.39,RUNNING,0.0,OFF,0.0,OFF,10.05,35.44,35.44,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.23,0.0,0.0,12.4612,1504.84,1
2026-06-02 03:35:00,1780351500,3.583,1,0,GRID_FALLBACK,15.73,0.0,0.03,5.03,0.0,0.57,0.57,25.79,RUNNING,0.0,OFF,0.0,OFF,10.26,36.05,36.05,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,35.48,0.0,0.0,13.305,1518.14,1
2026-06-02 03:40:00,1780351800,3.667,1,0,GRID_FALLBACK,15.78,0.0,0.09,5.03,0.0,0.58,0.58,24.85,RUNNING,0.0,OFF,0.0,OFF,10.16,35.02,35.02,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.44,0.0,0.0,12.915,1531.06,1
2026-06-02 03:45:00,1780352100,3.75,1,0,GRID_FALLBACK,16.37,0.0,0.1,6.07,0.0,1.98,1.98,24.87,RUNNING,0.0,OFF,0.0,OFF,10.3,35.17,35.17,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.19,0.0,0.0,12.4463,1543.5,1
2026-06-02 03:50:00,1780352400,3.833,1,0,GRID_FALLBACK,16.1,0.0,0.09,6.54,0.0,3.05,3.05,24.8,RUNNING,0.0,OFF,0.0,OFF,10.11,34.91,34.91,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,31.86,0.0,0.0,11.9475,1555.45,1
2026-06-02 03:55:00,1780352700,3.917,1,0,GRID_FALLBACK,16.36,0.0,0.05,6.19,0.0,2.23,2.23,24.76,RUNNING,0.0,OFF,0.0,OFF,9.81,34.56,34.56,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.33,0.0,0.0,12.1238,1567.58,1
2026-06-02 04:00:00,1780353000,4.0,1,0,GRID_FALLBACK,16.3,0.0,0.05,6.36,0.0,2.61,2.61,24.56,RUNNING,0.0,OFF,0.0,OFF,9.7,34.26,34.26,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,31.65,0.0,0.0,11.8687,1579.44,1
2026-06-02 04:05:00,1780353300,4.083,1,0,GRID_FALLBACK,15.94,0.0,0.03,6.33,0.0,2.54,2.54,25.07,RUNNING,0.0,OFF,0.0,OFF,10.02,35.09,35.09,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.55,0.0,0.0,12.2063,1591.65,1
2026-06-02 04:10:00,1780353600,4.167,1,0,GRID_FALLBACK,16.63,0.0,0.02,5.86,0.0,1.61,1.61,24.64,RUNNING,0.0,OFF,0.0,OFF,10.26,34.9,34.9,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,33.29,0.0,0.0,12.4838,1604.13,1
2026-06-02 04:15:00,1780353900,4.25,1,0,GRID_FALLBACK,16.6,0.0,0.01,6.66,0.0,3.36,3.36,24.87,RUNNING,0.0,OFF,0.0,OFF,10.16,35.03,35.03,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,31.67,0.0,0.0,11.8763,1616.01,1
2026-06-02 04:20:00,1780354200,4.333,1,0,GRID_FALLBACK,16.79,0.0,0.0,5.75,0.0,1.42,1.42,24.36,RUNNING,0.0,OFF,0.0,OFF,9.72,34.08,34.08,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.66,0.0,0.0,12.2475,1628.26,1
2026-06-02 04:25:00,1780354500,4.417,1,0,GRID_FALLBACK,16.62,0.0,0.07,5.55,0.0,1.14,1.14,25.38,RUNNING,0.0,OFF,0.0,OFF,9.94,35.33,35.33,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.19,0.0,0.0,12.8212,1641.08,1
2026-06-02 04:30:00,1780354800,4.5,1,0,GRID_FALLBACK,16.4,0.0,0.02,6.91,0.0,4.09,4.09,24.29,RUNNING,0.0,OFF,0.0,OFF,10.0,34.29,34.29,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.2,0.0,0.0,11.325,1652.4,1
2026-06-02 04:35:00,1780355100,4.583,1,0,GRID_FALLBACK,16.51,0.0,0.08,6.75,0.0,3.62,3.62,24.71,RUNNING,0.0,OFF,0.0,OFF,10.06,34.77,34.77,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,31.15,0.0,0.0,11.6813,1664.09,1
2026-06-02 04:40:00,1780355400,4.667,1,0,GRID_FALLBACK,16.89,0.0,0.03,6.12,0.0,2.08,2.08,24.43,RUNNING,0.0,OFF,0.0,OFF,10.1,34.53,34.53,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.45,0.0,0.0,12.1687,1676.25,1
2026-06-02 04:45:00,1780355700,4.75,1,0,GRID_FALLBACK,16.6,0.0,0.03,5.79,0.0,1.48,1.48,25.72,RUNNING,0.0,OFF,0.0,OFF,10.23,35.95,35.95,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,34.47,0.0,0.0,12.9263,1689.18,1
2026-06-02 04:50:00,1780356000,4.833,1,0,GRID_FALLBACK,17.23,0.0,0.06,6.42,0.0,2.75,2.75,24.99,RUNNING,0.0,OFF,0.0,OFF,10.28,35.28,35.28,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.53,0.0,0.0,12.1987,1701.38,1
2026-06-02 04:55:00,1780356300,4.917,1,0,GRID_FALLBACK,17.34,0.0,0.07,7.05,0.0,4.56,4.56,24.71,RUNNING,0.0,OFF,0.0,OFF,9.95,34.66,34.66,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.1,0.0,0.0,11.2875,1712.67,1
2026-06-02 05:00:00,1780356600,5.0,1,0,GRID_FALLBACK,16.79,0.0,0.04,7.05,0.0,4.57,4.57,24.96,RUNNING,0.0,OFF,0.0,OFF,10.21,35.17,35.17,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.6,0.0,0.0,11.475,1724.14,1
2026-06-02 05:05:00,1780356900,5.083,1,0,GRID_FALLBACK,17.0,0.0,0.07,7.19,0.0,5.04,5.04,25.66,RUNNING,0.0,OFF,0.0,OFF,10.04,35.7,35.7,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.66,0.0,0.0,11.4975,1735.64,1
2026-06-02 05:10:00,1780357200,5.167,1,0,GRID_FALLBACK,17.63,0.0,0.06,6.17,0.0,2.18,2.18,24.59,RUNNING,0.0,OFF,0.0,OFF,9.82,34.41,34.41,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,32.23,0.0,0.0,12.0862,1747.73,1
2026-06-02 05:15:00,1780357500,5.25,1,0,GRID_FALLBACK,17.47,0.0,0.09,7.36,0.0,5.68,5.68,24.35,RUNNING,0.0,OFF,0.0,OFF,10.13,34.48,34.48,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,28.8,0.0,0.0,10.8,1758.53,1
2026-06-02 05:20:00,1780357800,5.333,1,0,GRID_FALLBACK,17.2,0.0,0.03,7.13,0.0,4.84,4.84,25.16,RUNNING,0.0,OFF,0.0,OFF,10.22,35.39,35.39,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.55,0.0,0.0,11.4562,1769.98,1
2026-06-02 05:25:00,1780358100,5.417,1,0,GRID_FALLBACK,17.3,0.0,0.08,7.26,0.0,5.32,5.32,25.09,RUNNING,0.0,OFF,0.0,OFF,9.99,35.08,35.08,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,29.76,0.0,0.0,11.16,1781.14,1
2026-06-02 05:30:00,1780358400,5.5,1,0,GRID_FALLBACK,17.95,0.0,0.03,7.69,0.0,7.07,7.07,24.22,RUNNING,0.0,OFF,0.0,OFF,10.26,34.49,34.49,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,27.42,0.0,0.0,10.2825,1791.42,1
2026-06-02 05:35:00,1780358700,5.583,1,0,GRID_FALLBACK,18.13,0.0,0.01,7.81,0.0,7.61,7.61,24.97,RUNNING,0.0,OFF,0.0,OFF,9.85,34.81,34.81,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,27.2,0.0,0.0,10.2,1801.62,1
2026-06-02 05:40:00,1780359000,5.667,1,0,GRID_FALLBACK,17.96,0.0,0.02,7.72,0.0,7.22,7.22,25.08,RUNNING,0.0,OFF,0.0,OFF,10.17,35.25,35.25,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,28.03,0.0,0.0,10.5113,1812.14,1
2026-06-02 05:45:00,1780359300,5.75,1,0,GRID_FALLBACK,17.89,0.0,0.05,6.88,0.0,4.01,4.01,24.62,RUNNING,0.0,OFF,0.0,OFF,10.01,34.63,34.63,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.62,0.0,0.0,11.4825,1823.62,1
2026-06-02 05:50:00,1780359600,5.833,1,0,GRID_FALLBACK,18.1,0.0,0.01,7.92,0.0,8.19,8.19,24.95,RUNNING,0.0,OFF,0.0,OFF,10.2,35.16,35.16,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,26.97,0.0,0.0,10.1137,1833.73,1
2026-06-02 05:55:00,1780359900,5.917,1,0,GRID_FALLBACK,18.55,0.0,0.04,7.06,0.0,4.61,4.61,25.1,RUNNING,0.0,OFF,0.0,OFF,9.83,34.93,34.93,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,30.32,0.0,0.0,11.37,1845.1,1
2026-06-02 06:00:00,1780360200,6.0,1,0,GRID_FALLBACK,18.06,0.0,0.03,7.95,0.08,8.3,8.38,24.87,RUNNING,0.0,OFF,0.0,OFF,9.79,34.66,34.66,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,26.28,0.0,0.0,9.855,1854.96,1
2026-06-02 06:05:00,1780360500,6.083,1,0,GRID_FALLBACK,18.33,21.0,0.04,7.83,2.15,7.73,9.88,25.25,RUNNING,0.0,OFF,0.0,OFF,10.11,35.36,35.36,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,25.48,0.0,0.0,9.555,1864.51,1
2026-06-02 06:10:00,1780360800,6.167,1,0,GRID_FALLBACK,18.4,40.0,0.08,8.09,4.25,9.04,13.29,24.98,RUNNING,0.0,OFF,0.0,OFF,9.8,34.79,34.79,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,21.5,0.0,0.0,8.0625,1872.57,1
2026-06-02 06:15:00,1780361100,6.25,1,0,GRID_FALLBACK,18.96,64.3,0.02,7.74,6.57,7.31,13.88,25.67,RUNNING,0.0,OFF,0.0,OFF,10.03,35.69,35.69,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,21.81,0.0,0.0,8.1787,1880.75,1
2026-06-02 06:20:00,1780361400,6.333,1,0,GRID_FALLBACK,18.97,86.6,0.01,6.69,9.22,3.44,12.66,25.71,RUNNING,0.0,OFF,0.0,OFF,10.1,35.81,35.81,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,23.15,0.0,0.0,8.6813,1889.43,1
2026-06-02 06:25:00,1780361700,6.417,1,0,GRID_FALLBACK,19.2,104.4,0.04,8.03,10.41,8.71,19.12,25.33,RUNNING,0.0,OFF,0.0,OFF,9.71,35.04,35.04,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,15.92,0.0,0.0,5.97,1895.4,1
2026-06-02 06:30:00,1780362000,6.5,1,0,GRID_FALLBACK,19.13,125.7,0.04,7.71,13.03,7.17,20.2,25.19,RUNNING,0.0,OFF,0.0,OFF,9.99,35.18,35.18,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,14.98,0.0,0.0,5.6175,1901.02,1
2026-06-02 06:35:00,1780362300,6.583,1,0,GRID_FALLBACK,19.26,152.0,0.0,7.65,15.06,6.88,21.95,25.05,RUNNING,0.0,OFF,0.0,OFF,9.86,34.91,34.91,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,12.96,0.0,0.0,4.86,1905.88,1
2026-06-02 06:40:00,1780362600,6.667,1,0,GRID_FALLBACK,19.79,173.4,0.0,8.11,17.87,9.14,27.01,25.49,RUNNING,0.0,OFF,0.0,OFF,10.25,35.74,35.74,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,8.73,0.0,0.0,3.2738,1909.16,1
2026-06-02 06:45:00,1780362900,6.75,1,0,GRID_FALLBACK,19.24,193.2,0.01,7.09,19.46,4.68,24.14,25.04,RUNNING,0.0,OFF,0.0,OFF,10.19,35.23,35.23,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,11.09,0.0,0.0,4.1587,1913.31,1
2026-06-02 06:50:00,1780363200,6.833,1,0,GRID_FALLBACK,19.52,207.8,0.04,7.49,21.15,6.19,27.34,25.1,RUNNING,0.0,OFF,0.0,OFF,10.29,35.4,35.4,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,8.06,0.0,0.0,3.0225,1916.34,1
2026-06-02 06:55:00,1780363500,6.917,1,0,GRID_FALLBACK,19.63,221.4,0.07,8.29,22.77,10.13,32.9,25.57,RUNNING,0.0,OFF,0.0,OFF,10.16,35.73,35.73,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,2.83,0.0,0.0,1.0612,1917.4,1
2026-06-02 07:00:00,1780363800,7.0,1,0,GRID_FALLBACK,19.67,249.0,0.04,7.85,24.99,7.83,32.82,24.22,RUNNING,0.0,OFF,0.0,OFF,9.8,34.02,34.02,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,0.0,0.0,0.0,20.0,1.2,0.0,0.0,0.45,1917.85,1
2026-06-02 07:05:00,1780364100,7.083,1,0,BATTERY_CHARGING,20.15,267.7,0.04,8.26,27.35,9.99,37.34,25.57,RUNNING,0.0,OFF,0.0,OFF,9.76,35.33,35.33,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,2.01,2.01,0.0,20.08,0.0,0.0,0.0,0.0,1917.85,1
2026-06-02 07:10:00,1780364400,7.167,1,0,BATTERY_CHARGING,20.33,299.4,0.0,7.38,30.87,5.77,36.64,25.62,RUNNING,0.0,OFF,0.0,OFF,9.99,35.61,35.61,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,1.03,1.03,0.0,20.12,0.0,0.0,0.0,0.0,1917.85,1
2026-06-02 07:15:00,1780364700,7.25,1,0,BATTERY_CHARGING,20.1,319.0,0.01,8.56,32.93,11.79,44.72,25.1,RUNNING,0.0,OFF,0.0,OFF,9.72,34.82,34.82,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,9.9,9.9,0.0,20.51,0.0,0.0,0.0,0.0,1917.85,1
2026-06-02 07:20:00,1780365000,7.333,1,0,BATTERY_CHARGING,20.96,331.3,0.03,8.65,33.75,12.39,46.14,25.4,RUNNING,0.0,OFF,0.0,OFF,10.13,35.53,35.53,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,10.61,10.61,0.0,20.93,0.0,0.0,0.0,0.0,1917.85,1
2026-06-02 07:25:00,1780365300,7.417,1,0,BATTERY_CHARGING,20.7,359.6,0.01,7.41,36.32,5.88,42.21,25.54,RUNNING,0.0,OFF,0.0,OFF,9.93,35.47,35.47,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,6.74,6.74,0.0,21.2,0.0,0.0,0.0,0.0,1917.85,1
2026-06-02 07:30:00,1780365600,7.5,1,0,BATTERY_CHARGING,21.26,370.0,0.03,8.39,37.19,10.75,47.95,25.78,RUNNING,0.0,OFF,0.0,OFF,10.13,35.92,35.92,0.0,35.0,08:00,17:00,3.0,17:00,1,4.5,0,50.0,12.03,12.03,0.0,21.68,0.0,0.0,0.0,0.0,1917.85,1
