timestamp,Machine_A_Power,Machine_A_Status,Machine_B_Power,Machine_B_Status,Machine_C_Power,Machine_C_Status,Auxiliary_Load,Total_Production_Load
2026-06-02 00:00:00,25.3,RUNNING,0.0,OFF,0.0,OFF,9.72,35.02
2026-06-02 00:05:00,25.44,RUNNING,0.0,OFF,0.0,OFF,10.05,35.49
2026-06-02 00:10:00,25.21,RUNNING,0.0,OFF,0.0,OFF,10.07,35.28
2026-06-02 00:15:00,24.25,RUNNING,0.0,OFF,0.0,OFF,10.27,34.52
2026-06-02 00:20:00,24.44,RUNNING,0.0,OFF,0.0,OFF,10.11,34.56
2026-06-02 00:25:00,25.6,RUNNING,0.0,OFF,0.0,OFF,10.14,35.74
2026-06-02 00:30:00,24.72,RUNNING,0.0,OFF,0.0,OFF,10.1,34.82
2026-06-02 00:35:00,25.66,RUNNING,0.0,OFF,0.0,OFF,9.91,35.56
2026-06-02 00:40:00,25.23,RUNNING,0.0,OFF,0.0,OFF,10.12,35.35
2026-06-02 00:45:00,25.09,RUNNING,0.0,OFF,0.0,OFF,9.83,34.93
2026-06-02 00:50:00,24.53,RUNNING,0.0,OFF,0.0,OFF,10.12,34.65
2026-06-02 00:55:00,25.47,RUNNING,0.0,OFF,0.0,OFF,9.86,35.34
2026-06-02 01:00:00,25.77,RUNNING,0.0,OFF,0.0,OFF,10.19,35.96
2026-06-02 01:05:00,24.66,RUNNING,0.0,OFF,0.0,OFF,10.13,34.79
2026-06-02 01:10:00,24.97,RUNNING,0.0,OFF,0.0,OFF,9.82,34.79
2026-06-02 01:15:00,24.42,RUNNING,0.0,OFF,0.0,OFF,10.07,34.49
2026-06-02 01:20:00,25.05,RUNNING,0.0,OFF,0.0,OFF,10.08,35.13
2026-06-02 01:25:00,24.36,RUNNING,0.0,OFF,0.0,OFF,10.16,34.52
2026-06-02 01:30:00,24.85,RUNNING,0.0,OFF,0.0,OFF,10.26,35.11
2026-06-02 01:35:00,25.74,RUNNING,0.0,OFF,0.0,OFF,9.89,35.63
2026-06-02 01:40:00,25.12,RUNNING,0.0,OFF,0.0,OFF,10.02,35.14
2026-06-02 01:45:00,24.48,RUNNING,0.0,OFF,0.0,OFF,10.23,34.71
2026-06-02 01:50:00,24.84,RUNNING,0.0,OFF,0.0,OFF,10.0,34.83
2026-06-02 01:55:00,25.6,RUNNING,0.0,OFF,0.0,OFF,9.71,35.31
2026-06-02 02:00:00,24.66,RUNNING,0.0,OFF,0.0,OFF,10.29,34.95
2026-06-02 02:05:00,25.56,RUNNING,0.0,OFF,0.0,OFF,9.98,35.54
2026-06-02 02:10:00,24.93,RUNNING,0.0,OFF,0.0,OFF,9.85,34.79
2026-06-02 02:15:00,25.11,RUNNING,0.0,OFF,0.0,OFF,10.15,35.26
2026-06-02 02:20:00,25.52,RUNNING,0.0,OFF,0.0,OFF,10.01,35.53
2026-06-02 02:25:00,24.42,RUNNING,0.0,OFF,0.0,OFF,9.89,34.32
2026-06-02 02:30:00,25.41,RUNNING,0.0,OFF,0.0,OFF,10.27,35.68
2026-06-02 02:35:00,25.25,RUNNING,0.0,OFF,0.0,OFF,10.12,35.36
2026-06-02 02:40:00,24.85,RUNNING,0.0,OFF,0.0,OFF,10.0,34.85
2026-06-02 02:45:00,24.39,RUNNING,0.0,OFF,0.0,OFF,10.25,34.64
2026-06-02 02:50:00,24.41,RUNNING,0.0,OFF,0.0,OFF,9.79,34.21
2026-06-02 02:55:00,25.08,RUNNING,0.0,OFF,0.0,OFF,9.98,35.06
2026-06-02 03:00:00,24.6,RUNNING,0.0,OFF,0.0,OFF,10.15,34.75
2026-06-02 03:05:00,25.33,RUNNING,0.0,OFF,0.0,OFF,9.75,35.07
2026-06-02 03:10:00,25.01,RUNNING,0.0,OFF,0.0,OFF,10.04,35.05
2026-06-02 03:15:00,24.39,RUNNING,0.0,OFF,0.0,OFF,9.82,34.21
2026-06-02 03:20:00,25.49,RUNNING,0.0,OFF,0.0,OFF,9.97,35.47
2026-06-02 03:25:00,24.94,RUNNING,0.0,OFF,0.0,OFF,10.18,35.12
2026-06-02 03:30:00,25.39,RUNNING,0.0,OFF,0.0,OFF,10.05,35.44
2026-06-02 03:35:00,25.79,RUNNING,0.0,OFF,0.0,OFF,10.26,36.05
2026-06-02 03:40:00,24.85,RUNNING,0.0,OFF,0.0,OFF,10.16,35.02
2026-06-02 03:45:00,24.87,RUNNING,0.0,OFF,0.0,OFF,10.3,35.17
2026-06-02 03:50:00,24.8,RUNNING,0.0,OFF,0.0,OFF,10.11,34.91
2026-06-02 03:55:00,24.76,RUNNING,0.0,OFF,0.0,OFF,9.81,34.56
2026-06-02 04:00:00,24.56,RUNNING,0.0,OFF,0.0,OFF,9.7,34.26
2026-06-02 04:05:00,25.07,RUNNING,0.0,OFF,0.0,OFF,10.02,35.09
2026-06-02 04:10:00,24.64,RUNNING,0.0,OFF,0.0,OFF,10.26,34.9
2026-06-02 04:15:00,24.87,RUNNING,0.0,OFF,0.0,OFF,10.16,35.03
2026-06-02 04:20:00,24.36,RUNNING,0.0,OFF,0.0,OFF,9.72,34.08
2026-06-02 04:25:00,25.38,RUNNING,0.0,OFF,0.0,OFF,9.94,35.33
2026-06-02 04:30:00,24.29,RUNNING,0.0,OFF,0.0,OFF,10.0,34.29
2026-06-02 04:35:00,24.71,RUNNING,0.0,OFF,0.0,OFF,10.06,34.77
2026-06-02 04:40:00,24.43,RUNNING,0.0,OFF,0.0,OFF,10.1,34.53
2026-06-02 04:45:00,25.72,RUNNING,0.0,OFF,0.0,OFF,10.23,35.95
2026-06-02 04:50:00,24.99,RUNNING,0.0,OFF,0.0,OFF,10.28,35.28
2026-06-02 04:55:00,24.71,RUNNING,0.0,OFF,0.0,OFF,9.95,34.66
2026-06-02 05:00:00,24.96,RUNNING,0.0,OFF,0.0,OFF,10.21,35.17
2026-06-02 05:05:00,25.66,RUNNING,0.0,OFF,0.0,OFF,10.04,35.7
2026-06-02 05:10:00,24.59,RUNNING,0.0,OFF,0.0,OFF,9.82,34.41
2026-06-02 05:15:00,24.35,RUNNING,0.0,OFF,0.0,OFF,10.13,34.48
2026-06-02 05:20:00,25.16,RUNNING,0.0,OFF,0.0,OFF,10.22,35.39
2026-06-02 05:25:00,25.09,RUNNING,0.0,OFF,0.0,OFF,9.99,35.08
2026-06-02 05:30:00,24.22,RUNNING,0.0,OFF,0.0,OFF,10.26,34.49
2026-06-02 05:35:00,24.97,RUNNING,0.0,OFF,0.0,OFF,9.85,34.81
2026-06-02 05:40:00,25.08,RUNNING,0.0,OFF,0.0,OFF,10.17,35.25
2026-06-02 05:45:00,24.62,RUNNING,0.0,OFF,0.0,OFF,10.01,34.63
2026-06-02 05:50:00,24.95,RUNNING,0.0,OFF,0.0,OFF,10.2,35.16
2026-06-02 05:55:00,25.1,RUNNING,0.0,OFF,0.0,OFF,9.83,34.93
2026-06-02 06:00:00,24.87,RUNNING,0.0,OFF,0.0,OFF,9.79,34.66
2026-06-02 06:05:00,25.25,RUNNING,0.0,OFF,0.0,OFF,10.11,35.36
2026-06-02 06:10:00,24.98,RUNNING,0.0,OFF,0.0,OFF,9.8,34.79
2026-06-02 06:15:00,25.67,RUNNING,0.0,OFF,0.0,OFF,10.03,35.69
2026-06-02 06:20:00,25.71,RUNNING,0.0,OFF,0.0,OFF,10.1,35.81
2026-06-02 06:25:00,25.33,RUNNING,0.0,OFF,0.0,OFF,9.71,35.04
2026-06-02 06:30:00,25.19,RUNNING,0.0,OFF,0.0,OFF,9.99,35.18
2026-06-02 06:35:00,25.05,RUNNING,0.0,OFF,0.0,OFF,9.86,34.91
2026-06-02 06:40:00,25.49,RUNNING,0.0,OFF,0.0,OFF,10.25,35.74
2026-06-02 06:45:00,25.04,RUNNING,0.0,OFF,0.0,OFF,10.19,35.23
2026-06-02 06:50:00,25.1,RUNNING,0.0,OFF,0.0,OFF,10.29,35.4
2026-06-02 06:55:00,25.57,RUNNING,0.0,OFF,0.0,OFF,10.16,35.73
2026-06-02 07:00:00,24.22,RUNNING,0.0,OFF,0.0,OFF,9.8,34.02
2026-06-02 07:05:00,25.57,RUNNING,0.0,OFF,0.0,OFF,9.76,35.33
2026-06-02 07:10:00,25.62,RUNNING,0.0,OFF,0.0,OFF,9.99,35.61
2026-06-02 07:15:00,25.1,RUNNING,0.0,OFF,0.0,OFF,9.72,34.82
2026-06-02 07:20:00,25.4,RUNNING,0.0,OFF,0.0,OFF,10.13,35.53
2026-06-02 07:25:00,25.54,RUNNING,0.0,OFF,0.0,OFF,9.93,35.47
2026-06-02 07:30:00,25.78,RUNNING,0.0,OFF,0.0,OFF,10.13,35.92
2026-06-02 07:35:00,25.54,RUNNING,0.0,OFF,0.0,OFF,9.9,35.45
2026-06-02 07:40:00,24.25,RUNNING,0.0,OFF,0.0,OFF,9.86,34.11
2026-06-02 07:45:00,24.89,RUNNING,0.0,OFF,0.0,OFF,10.11,35.0
2026-06-02 07:50:00,25.34,RUNNING,0.0,OFF,0.0,OFF,9.75,35.09
2026-06-02 07:55:00,24.71,RUNNING,0.0,OFF,0.0,OFF,9.76,34.47
2026-06-02 08:00:00,24.41,RUNNING,19.56,RUNNING,0.0,OFF,9.97,53.94
2026-06-02 08:05:00,24.35,RUNNING,20.14,RUNNING,0.0,OFF,9.89,54.38
2026-06-02 08:10:00,25.64,RUNNING,20.57,RUNNING,0.0,OFF,10.29,56.5
2026-06-02 08:15:00,24.68,RUNNING,19.99,RUNNING,0.0,OFF,9.74,54.41
2026-06-02 08:20:00,24.6,RUNNING,19.65,RUNNING,0.0,OFF,10.08,54.32
2026-06-02 08:25:00,25.72,RUNNING,19.77,RUNNING,0.0,OFF,10.07,55.56
2026-06-02 08:30:00,25.58,RUNNING,20.66,RUNNING,0.0,OFF,9.78,56.02
2026-06-02 08:35:00,25.74,RUNNING,20.66,RUNNING,0.0,OFF,9.87,56.27
2026-06-02 08:40:00,24.8,RUNNING,20.44,RUNNING,0.0,OFF,9.94,55.18
2026-06-02 08:45:00,25.29,RUNNING,20.07,RUNNING,0.0,OFF,10.27,55.63
2026-06-02 08:50:00,25.31,RUNNING,20.45,RUNNING,0.0,OFF,10.18,55.93
2026-06-02 08:55:00,25.25,RUNNING,20.3,RUNNING,0.0,OFF,10.17,55.73
2026-06-02 09:00:00,25.01,RUNNING,20.59,RUNNING,35.38,RUNNING,10.03,91.01
2026-06-02 09:05:00,25.22,RUNNING,19.42,RUNNING,35.54,RUNNING,10.09,90.27
2026-06-02 09:10:00,25.28,RUNNING,19.86,RUNNING,35.51,RUNNING,10.28,90.93
2026-06-02 09:15:00,25.03,RUNNING,20.11,RUNNING,35.15,RUNNING,9.97,90.26
2026-06-02 09:20:00,24.75,RUNNING,19.33,RUNNING,34.21,RUNNING,9.95,88.25
2026-06-02 09:25:00,24.7,RUNNING,19.94,RUNNING,34.41,RUNNING,9.99,89.04
2026-06-02 09:30:00,24.68,RUNNING,20.43,RUNNING,34.23,RUNNING,10.21,89.55
2026-06-02 09:35:00,24.59,RUNNING,19.54,RUNNING,34.32,RUNNING,10.04,88.49
2026-06-02 09:40:00,25.22,RUNNING,19.9,RUNNING,34.06,RUNNING,10.07,89.26
2026-06-02 09:45:00,24.53,RUNNING,20.35,RUNNING,35.62,RUNNING,9.74,90.24
2026-06-02 09:50:00,24.93,RUNNING,19.67,RUNNING,35.73,RUNNING,10.02,90.34
2026-06-02 09:55:00,24.76,RUNNING,20.48,RUNNING,35.23,RUNNING,10.19,90.66
2026-06-02 10:00:00,24.41,RUNNING,19.47,RUNNING,34.61,RUNNING,9.81,88.3
2026-06-02 10:05:00,24.81,RUNNING,19.56,RUNNING,35.27,RUNNING,10.12,89.76
2026-06-02 10:10:00,24.42,RUNNING,19.74,RUNNING,34.9,RUNNING,9.73,88.8
2026-06-02 10:15:00,25.74,RUNNING,20.01,RUNNING,34.99,RUNNING,10.11,90.85
2026-06-02 10:20:00,24.25,RUNNING,20.37,RUNNING,34.58,RUNNING,9.86,89.06
2026-06-02 10:25:00,25.43,RUNNING,20.07,RUNNING,34.23,RUNNING,9.77,89.49
2026-06-02 10:30:00,24.27,RUNNING,20.31,RUNNING,35.09,RUNNING,10.29,89.96
2026-06-02 10:35:00,25.8,RUNNING,19.93,RUNNING,34.7,RUNNING,10.19,90.62
2026-06-02 10:40:00,25.5,RUNNING,20.12,RUNNING,34.7,RUNNING,10.13,90.45
2026-06-02 10:45:00,24.53,RUNNING,19.38,RUNNING,34.7,RUNNING,9.87,88.48
2026-06-02 10:50:00,24.63,RUNNING,20.5,RUNNING,35.97,RUNNING,10.11,91.21
2026-06-02 10:55:00,25.79,RUNNING,20.51,RUNNING,34.25,RUNNING,10.22,90.78
2026-06-02 11:00:00,25.28,RUNNING,19.99,RUNNING,35.15,RUNNING,9.86,90.28
2026-06-02 11:05:00,24.35,RUNNING,20.02,RUNNING,34.56,RUNNING,10.26,89.19
2026-06-02 11:10:00,25.44,RUNNING,20.33,RUNNING,35.46,RUNNING,9.98,91.2
2026-06-02 11:15:00,24.55,RUNNING,19.9,RUNNING,34.42,RUNNING,9.86,88.73
2026-06-02 11:20:00,24.98,RUNNING,19.78,RUNNING,35.37,RUNNING,9.73,89.85
2026-06-02 11:25:00,25.57,RUNNING,19.92,RUNNING,34.0,RUNNING,10.27,89.77
2026-06-02 11:30:00,24.45,RUNNING,20.61,RUNNING,34.55,RUNNING,10.09,89.7
2026-06-02 11:35:00,24.83,RUNNING,19.73,RUNNING,35.4,RUNNING,9.84,89.8
2026-06-02 11:40:00,24.41,RUNNING,19.62,RUNNING,35.36,RUNNING,9.71,89.09
2026-06-02 11:45:00,24.41,RUNNING,19.4,RUNNING,34.77,RUNNING,10.14,88.72
2026-06-02 11:50:00,25.44,RUNNING,20.35,RUNNING,34.27,RUNNING,10.3,90.35
2026-06-02 11:55:00,24.9,RUNNING,20.31,RUNNING,35.26,RUNNING,9.79,90.26
2026-06-02 12:00:00,24.36,RUNNING,3.0,STANDBY,0.0,OFF,10.15,37.51
2026-06-02 12:05:00,24.42,RUNNING,3.0,STANDBY,0.0,OFF,9.87,37.29
2026-06-02 12:10:00,25.45,RUNNING,3.0,STANDBY,0.0,OFF,10.11,38.56
2026-06-02 12:15:00,25.02,RUNNING,3.0,STANDBY,0.0,OFF,10.15,38.16
2026-06-02 12:20:00,24.99,RUNNING,3.0,STANDBY,0.0,OFF,9.77,37.76
2026-06-02 12:25:00,25.78,RUNNING,3.0,STANDBY,0.0,OFF,10.26,39.04
2026-06-02 12:30:00,25.29,RUNNING,3.0,STANDBY,0.0,OFF,10.16,38.45
2026-06-02 12:35:00,24.62,RUNNING,3.0,STANDBY,0.0,OFF,9.72,37.34
2026-06-02 12:40:00,25.0,RUNNING,3.0,STANDBY,0.0,OFF,9.95,37.95
2026-06-02 12:45:00,24.64,RUNNING,3.0,STANDBY,0.0,OFF,9.89,37.53
2026-06-02 12:50:00,24.83,RUNNING,3.0,STANDBY,0.0,OFF,10.08,37.91
2026-06-02 12:55:00,25.37,RUNNING,3.0,STANDBY,0.0,OFF,10.21,38.58
2026-06-02 13:00:00,25.17,RUNNING,19.73,RUNNING,0.0,OFF,10.15,55.05
2026-06-02 13:05:00,24.46,RUNNING,20.63,RUNNING,0.0,OFF,10.01,55.11
2026-06-02 13:10:00,25.45,RUNNING,19.68,RUNNING,0.0,OFF,10.23,55.36
2026-06-02 13:15:00,24.3,RUNNING,20.3,RUNNING,0.0,OFF,10.05,54.65
2026-06-02 13:20:00,25.11,RUNNING,19.81,RUNNING,0.0,OFF,9.85,54.77
2026-06-02 13:25:00,25.01,RUNNING,19.36,RUNNING,0.0,OFF,10.22,54.59
2026-06-02 13:30:00,25.69,RUNNING,20.5,RUNNING,0.0,OFF,10.03,56.22
2026-06-02 13:35:00,24.87,RUNNING,20.31,RUNNING,0.0,OFF,9.86,55.04
2026-06-02 13:40:00,24.49,RUNNING,20.43,RUNNING,0.0,OFF,10.29,55.2
2026-06-02 13:45:00,25.55,RUNNING,19.76,RUNNING,0.0,OFF,10.03,55.34
2026-06-02 13:50:00,25.2,RUNNING,19.95,RUNNING,0.0,OFF,10.06,55.2
2026-06-02 13:55:00,25.42,RUNNING,19.64,RUNNING,0.0,OFF,9.7,54.76
2026-06-02 14:00:00,25.6,RUNNING,20.63,RUNNING,0.0,OFF,9.7,55.94
2026-06-02 14:05:00,25.05,RUNNING,19.63,RUNNING,0.0,OFF,10.0,54.68
2026-06-02 14:10:00,25.67,RUNNING,20.56,RUNNING,0.0,OFF,10.01,56.24
2026-06-02 14:15:00,24.35,RUNNING,19.49,RUNNING,0.0,OFF,10.19,54.03
2026-06-02 14:20:00,24.58,RUNNING,19.67,RUNNING,0.0,OFF,9.89,54.13
2026-06-02 14:25:00,24.64,RUNNING,19.4,RUNNING,0.0,OFF,9.82,53.86
2026-06-02 14:30:00,24.95,RUNNING,19.87,RUNNING,0.0,OFF,10.02,54.84
2026-06-02 14:35:00,24.39,RUNNING,19.52,RUNNING,0.0,OFF,10.11,54.02
2026-06-02 14:40:00,24.72,RUNNING,19.43,RUNNING,0.0,OFF,9.85,54.0
2026-06-02 14:45:00,25.79,RUNNING,19.34,RUNNING,0.0,OFF,9.94,55.07
2026-06-02 14:50:00,25.49,RUNNING,19.5,RUNNING,0.0,OFF,9.71,54.69
2026-06-02 14:55:00,24.8,RUNNING,20.18,RUNNING,0.0,OFF,10.09,55.06
2026-06-02 15:00:00,24.3,RUNNING,20.56,RUNNING,0.0,OFF,9.97,54.83
2026-06-02 15:05:00,24.27,RUNNING,19.95,RUNNING,0.0,OFF,9.8,54.01
2026-06-02 15:10:00,25.29,RUNNING,19.54,RUNNING,0.0,OFF,9.83,54.66
2026-06-02 15:15:00,25.19,RUNNING,19.64,RUNNING,0.0,OFF,9.88,54.71
2026-06-02 15:20:00,24.42,RUNNING,19.58,RUNNING,0.0,OFF,10.23,54.23
2026-06-02 15:25:00,25.78,RUNNING,20.39,RUNNING,0.0,OFF,9.92,56.09
2026-06-02 15:30:00,24.82,RUNNING,19.55,RUNNING,0.0,OFF,9.89,54.26
2026-06-02 15:35:00,25.79,RUNNING,20.04,RUNNING,0.0,OFF,10.16,55.99
2026-06-02 15:40:00,24.63,RUNNING,20.44,RUNNING,0.0,OFF,10.25,55.32
2026-06-02 15:45:00,25.48,RUNNING,19.8,RUNNING,0.0,OFF,10.2,55.48
2026-06-02 15:50:00,25.32,RUNNING,20.58,RUNNING,0.0,OFF,9.72,55.61
2026-06-02 15:55:00,24.5,RUNNING,20.68,RUNNING,0.0,OFF,10.23,55.41
2026-06-02 16:00:00,24.57,RUNNING,19.61,RUNNING,0.0,OFF,10.02,54.19
2026-06-02 16:05:00,25.35,RUNNING,20.59,RUNNING,0.0,OFF,10.21,56.14
2026-06-02 16:10:00,25.44,RUNNING,20.49,RUNNING,0.0,OFF,10.22,56.14
2026-06-02 16:15:00,24.36,RUNNING,19.72,RUNNING,0.0,OFF,9.78,53.87
2026-06-02 16:20:00,25.24,RUNNING,19.54,RUNNING,0.0,OFF,10.28,55.06
2026-06-02 16:25:00,25.14,RUNNING,19.55,RUNNING,0.0,OFF,9.88,54.57
2026-06-02 16:30:00,25.72,RUNNING,19.85,RUNNING,0.0,OFF,10.3,55.86
2026-06-02 16:35:00,25.75,RUNNING,19.61,RUNNING,0.0,OFF,10.04,55.4
2026-06-02 16:40:00,25.77,RUNNING,19.54,RUNNING,0.0,OFF,10.23,55.54
2026-06-02 16:45:00,24.91,RUNNING,19.67,RUNNING,0.0,OFF,9.85,54.44
2026-06-02 16:50:00,24.82,RUNNING,20.33,RUNNING,0.0,OFF,10.28,55.42
2026-06-02 16:55:00,24.36,RUNNING,19.97,RUNNING,0.0,OFF,10.22,54.55
2026-06-02 17:00:00,25.55,RUNNING,0.0,OFF,0.0,OFF,9.88,35.43
2026-06-02 17:05:00,24.8,RUNNING,0.0,OFF,0.0,OFF,10.14,34.94
2026-06-02 17:10:00,25.18,RUNNING,0.0,OFF,0.0,OFF,9.99,35.17
2026-06-02 17:15:00,24.45,RUNNING,0.0,OFF,0.0,OFF,9.76,34.21
2026-06-02 17:20:00,25.37,RUNNING,0.0,OFF,0.0,OFF,9.86,35.23
2026-06-02 17:25:00,25.54,RUNNING,0.0,OFF,0.0,OFF,9.79,35.34
2026-06-02 17:30:00,25.16,RUNNING,0.0,OFF,0.0,OFF,9.82,34.98
2026-06-02 17:35:00,25.55,RUNNING,0.0,OFF,0.0,OFF,9.89,35.44
2026-06-02 17:40:00,25.07,RUNNING,0.0,OFF,0.0,OFF,9.81,34.88
2026-06-02 17:45:00,24.94,RUNNING,0.0,OFF,0.0,OFF,9.84,34.78
2026-06-02 17:50:00,24.34,RUNNING,0.0,OFF,0.0,OFF,9.91,34.24
2026-06-02 17:55:00,25.55,RUNNING,0.0,OFF,0.0,OFF,10.19,35.74
2026-06-02 18:00:00,25.61,RUNNING,0.0,OFF,0.0,OFF,9.99,35.6
2026-06-02 18:05:00,25.0,RUNNING,0.0,OFF,0.0,OFF,10.24,35.24
2026-06-02 18:10:00,24.39,RUNNING,0.0,OFF,0.0,OFF,10.15,34.55
2026-06-02 18:15:00,25.49,RUNNING,0.0,OFF,0.0,OFF,9.78,35.27
2026-06-02 18:20:00,25.8,RUNNING,0.0,OFF,0.0,OFF,10.08,35.87
2026-06-02 18:25:00,25.66,RUNNING,0.0,OFF,0.0,OFF,9.74,35.4
2026-06-02 18:30:00,24.64,RUNNING,0.0,OFF,0.0,OFF,9.97,34.62
2026-06-02 18:35:00,25.04,RUNNING,0.0,OFF,0.0,OFF,9.95,34.99
2026-06-02 18:40:00,25.41,RUNNING,0.0,OFF,0.0,OFF,10.26,35.68
2026-06-02 18:45:00,24.66,RUNNING,0.0,OFF,0.0,OFF,10.02,34.68
2026-06-02 18:50:00,24.98,RUNNING,0.0,OFF,0.0,OFF,10.07,35.04
2026-06-02 18:55:00,25.17,RUNNING,0.0,OFF,0.0,OFF,10.12,35.29
2026-06-02 19:00:00,24.58,RUNNING,0.0,OFF,0.0,OFF,10.15,34.73
2026-06-02 19:05:00,25.51,RUNNING,0.0,OFF,0.0,OFF,9.88,35.39
2026-06-02 19:10:00,24.36,RUNNING,0.0,OFF,0.0,OFF,10.22,34.58
2026-06-02 19:15:00,25.52,RUNNING,0.0,OFF,0.0,OFF,9.86,35.38
2026-06-02 19:20:00,24.54,RUNNING,0.0,OFF,0.0,OFF,10.19,34.73
2026-06-02 19:25:00,25.51,RUNNING,0.0,OFF,0.0,OFF,10.01,35.52
2026-06-02 19:30:00,24.42,RUNNING,0.0,OFF,0.0,OFF,10.21,34.63
2026-06-02 19:35:00,25.53,RUNNING,0.0,OFF,0.0,OFF,10.2,35.73
2026-06-02 19:40:00,25.33,RUNNING,0.0,OFF,0.0,OFF,9.86,35.19
2026-06-02 19:45:00,24.4,RUNNING,0.0,OFF,0.0,OFF,9.72,34.12
2026-06-02 19:50:00,25.59,RUNNING,0.0,OFF,0.0,OFF,10.05,35.64
2026-06-02 19:55:00,25.4,RUNNING,0.0,OFF,0.0,OFF,10.11,35.51
2026-06-02 20:00:00,25.12,RUNNING,0.0,OFF,0.0,OFF,10.28,35.39
2026-06-02 20:05:00,24.63,RUNNING,0.0,OFF,0.0,OFF,9.95,34.58
2026-06-02 20:10:00,24.21,RUNNING,0.0,OFF,0.0,OFF,10.25,34.46
2026-06-02 20:15:00,24.6,RUNNING,0.0,OFF,0.0,OFF,10.18,34.79
2026-06-02 20:20:00,24.88,RUNNING,0.0,OFF,0.0,OFF,9.93,34.8
2026-06-02 20:25:00,25.28,RUNNING,0.0,OFF,0.0,OFF,10.19,35.48
2026-06-02 20:30:00,25.26,RUNNING,0.0,OFF,0.0,OFF,10.21,35.47
2026-06-02 20:35:00,24.68,RUNNING,0.0,OFF,0.0,OFF,9.76,34.44
2026-06-02 20:40:00,25.58,RUNNING,0.0,OFF,0.0,OFF,9.86,35.44
2026-06-02 20:45:00,24.44,RUNNING,0.0,OFF,0.0,OFF,10.16,34.6
2026-06-02 20:50:00,25.16,RUNNING,0.0,OFF,0.0,OFF,10.1,35.26
2026-06-02 20:55:00,25.8,RUNNING,0.0,OFF,0.0,OFF,9.86,35.65
2026-06-02 21:00:00,25.33,RUNNING,0.0,OFF,0.0,OFF,10.04,35.38
2026-06-02 21:05:00,25.06,RUNNING,0.0,OFF,0.0,OFF,10.17,35.23
2026-06-02 21:10:00,25.55,RUNNING,0.0,OFF,0.0,OFF,10.2,35.76
2026-06-02 21:15:00,24.4,RUNNING,0.0,OFF,0.0,OFF,9.86,34.26
2026-06-02 21:20:00,25.29,RUNNING,0.0,OFF,0.0,OFF,9.9,35.19
2026-06-02 21:25:00,24.69,RUNNING,0.0,OFF,0.0,OFF,10.17,34.86
2026-06-02 21:30:00,25.56,RUNNING,0.0,OFF,0.0,OFF,9.98,35.54
2026-06-02 21:35:00,24.31,RUNNING,0.0,OFF,0.0,OFF,10.23,34.55
2026-06-02 21:40:00,24.68,RUNNING,0.0,OFF,0.0,OFF,9.73,34.41
2026-06-02 21:45:00,24.85,RUNNING,0.0,OFF,0.0,OFF,10.04,34.9
2026-06-02 21:50:00,25.35,RUNNING,0.0,OFF,0.0,OFF,10.17,35.51
2026-06-02 21:55:00,25.22,RUNNING,0.0,OFF,0.0,OFF,9.7,34.92
2026-06-02 22:00:00,25.42,RUNNING,0.0,OFF,0.0,OFF,9.99,35.42
2026-06-02 22:05:00,25.21,RUNNING,0.0,OFF,0.0,OFF,9.94,35.16
2026-06-02 22:10:00,24.52,RUNNING,0.0,OFF,0.0,OFF,9.92,34.44
2026-06-02 22:15:00,24.5,RUNNING,0.0,OFF,0.0,OFF,10.11,34.61
2026-06-02 22:20:00,24.75,RUNNING,0.0,OFF,0.0,OFF,9.78,34.53
2026-06-02 22:25:00,25.52,RUNNING,0.0,OFF,0.0,OFF,9.88,35.4
2026-06-02 22:30:00,24.74,RUNNING,0.0,OFF,0.0,OFF,10.23,34.97
2026-06-02 22:35:00,24.77,RUNNING,0.0,OFF,0.0,OFF,9.81,34.59
2026-06-02 22:40:00,24.57,RUNNING,0.0,OFF,0.0,OFF,10.14,34.7
2026-06-02 22:45:00,24.47,RUNNING,0.0,OFF,0.0,OFF,9.92,34.39
2026-06-02 22:50:00,24.61,RUNNING,0.0,OFF,0.0,OFF,10.02,34.63
2026-06-02 22:55:00,25.25,RUNNING,0.0,OFF,0.0,OFF,9.71,34.96
2026-06-02 23:00:00,25.08,RUNNING,0.0,OFF,0.0,OFF,9.98,35.06
2026-06-02 23:05:00,24.68,RUNNING,0.0,OFF,0.0,OFF,10.1,34.78
2026-06-02 23:10:00,24.42,RUNNING,0.0,OFF,0.0,OFF,10.2,34.62
2026-06-02 23:15:00,24.38,RUNNING,0.0,OFF,0.0,OFF,9.76,34.15
2026-06-02 23:20:00,25.04,RUNNING,0.0,OFF,0.0,OFF,9.82,34.86
2026-06-02 23:25:00,24.99,RUNNING,0.0,OFF,0.0,OFF,9.82,34.82
2026-06-02 23:30:00,25.27,RUNNING,0.0,OFF,0.0,OFF,10.24,35.52
2026-06-02 23:35:00,24.34,RUNNING,0.0,OFF,0.0,OFF,10.01,34.35
2026-06-02 23:40:00,24.57,RUNNING,0.0,OFF,0.0,OFF,10.29,34.86
2026-06-02 23:45:00,24.48,RUNNING,0.0,OFF,0.0,OFF,9.72,34.2
2026-06-02 23:50:00,25.38,RUNNING,0.0,OFF,0.0,OFF,9.76,35.14
2026-06-02 23:55:00,25.26,RUNNING,0.0,OFF,0.0,OFF,9.8,35.06
2026-06-03 00:00:00,25.61,RUNNING,0.0,OFF,0.0,OFF,9.76,35.36
2026-06-03 00:05:00,25.74,RUNNING,0.0,OFF,0.0,OFF,9.86,35.6
